"id","roomcd","sid","lesson_type","symbol","curriculumcd","rglr_minutes","gmid","period_no","tmid","tid","lesson_date","start_time","r_minutes","end_time","pre_tid","pre_lesson_date","pre_start_time","pre_r_minutes","pre_end_time","chg_status_cd","diff_time","substitute_flg","atd_status_cd","status_info","create_kind_cd","transefer_kind_cd","trn_lesson_date","trn_start_time","trn_r_minutes","trn_end_time","updtime","created_at","updated_at","deleted_at"
"232","110","2","0","レ","102","60",,,,"101","2023-05-09","17:00:00","60","18:00:00","101","2023-05-09","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"233","110","2","0","レ","102","60",,,,"101","2023-05-16","17:00:00","60","18:00:00","101","2023-05-16","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"234","110","2","0","レ","102","60",,,,"101","2023-05-23","17:00:00","60","18:00:00","101","2023-05-23","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"235","110","2","0","レ","102","60",,,,"101","2023-05-30","17:00:00","60","18:00:00","101","2023-05-30","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"236","110","2","0","レ","102","60",,,,"101","2023-06-06","17:00:00","60","18:00:00","101","2023-06-06","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"237","110","2","0","レ","102","60",,,,"101","2023-06-13","17:00:00","60","18:00:00","101","2023-06-13","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"238","110","2","0","レ","102","60",,,,"101","2023-06-20","17:00:00","60","18:00:00","101","2023-06-20","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"239","110","2","0","レ","102","60",,,,"101","2023-06-27","17:00:00","60","18:00:00","101","2023-06-27","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"240","110","2","0","レ","102","60",,,,"101","2023-07-04","17:00:00","60","18:00:00","101","2023-07-04","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"241","110","2","0","レ","102","60",,,,"101","2023-07-11","17:00:00","60","18:00:00","101","2023-07-11","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"242","110","2","0","レ","102","60",,,,"101","2023-07-18","17:00:00","60","18:00:00","101","2023-07-18","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"243","110","2","0","レ","102","60",,,,"101","2023-07-25","17:00:00","60","18:00:00","101","2023-07-25","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"244","110","2","0","レ","102","60",,,,"101","2023-08-01","17:00:00","60","18:00:00","101","2023-08-01","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"245","110","2","0","レ","102","60",,,,"101","2023-08-08","17:00:00","60","18:00:00","101","2023-08-08","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"246","110","2","0","レ","102","60",,,,"101","2023-08-15","17:00:00","60","18:00:00","101","2023-08-15","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"247","110","2","0","レ","102","60",,,,"101","2023-08-22","17:00:00","60","18:00:00","101","2023-08-22","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"248","110","2","0","レ","102","60",,,,"101","2023-08-29","17:00:00","60","18:00:00","101","2023-08-29","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"249","110","2","0","レ","102","60",,,,"101","2023-09-05","17:00:00","60","18:00:00","101","2023-09-05","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"250","110","2","0","レ","102","60",,,,"101","2023-09-12","17:00:00","60","18:00:00","101","2023-09-12","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"251","110","2","0","レ","102","60",,,,"101","2023-09-19","17:00:00","60","18:00:00","101","2023-09-19","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"252","110","2","0","レ","102","60",,,,"101","2023-09-26","17:00:00","60","18:00:00","101","2023-09-26","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"253","110","2","0","レ","102","60",,,,"101","2023-10-03","17:00:00","60","18:00:00","101","2023-10-03","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"254","110","2","0","レ","102","60",,,,"101","2023-10-10","17:00:00","60","18:00:00","101","2023-10-10","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"255","110","2","0","レ","102","60",,,,"101","2023-10-17","17:00:00","60","18:00:00","101","2023-10-17","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"256","110","2","0","レ","102","60",,,,"101","2023-10-24","17:00:00","60","18:00:00","101","2023-10-24","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"257","110","2","0","レ","102","60",,,,"101","2023-10-31","17:00:00","60","18:00:00","101","2023-10-31","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"258","110","2","0","レ","102","60",,,,"101","2023-11-07","17:00:00","60","18:00:00","101","2023-11-07","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"259","110","2","0","レ","102","60",,,,"101","2023-11-14","17:00:00","60","18:00:00","101","2023-11-14","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"260","110","2","0","レ","102","60",,,,"101","2023-11-21","17:00:00","60","18:00:00","101","2023-11-21","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"261","110","2","0","レ","102","60",,,,"101","2023-11-28","17:00:00","60","18:00:00","101","2023-11-28","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"262","110","2","0","レ","102","60",,,,"101","2023-12-05","17:00:00","60","18:00:00","101","2023-12-05","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"263","110","2","0","レ","102","60",,,,"101","2023-12-12","17:00:00","60","18:00:00","101","2023-12-12","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"264","110","2","0","レ","102","60",,,,"101","2023-12-19","17:00:00","60","18:00:00","101","2023-12-19","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"265","110","2","0","レ","102","60",,,,"101","2023-12-26","17:00:00","60","18:00:00","101","2023-12-26","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"266","110","2","0","レ","102","60",,,,"101","2024-01-02","17:00:00","60","18:00:00","101","2024-01-02","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"267","110","2","0","レ","102","60",,,,"101","2024-01-09","17:00:00","60","18:00:00","101","2024-01-09","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"268","110","2","0","レ","102","60",,,,"101","2024-01-16","17:00:00","60","18:00:00","101","2024-01-16","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"269","110","2","0","レ","102","60",,,,"101","2024-01-23","17:00:00","60","18:00:00","101","2024-01-23","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"270","110","2","0","レ","102","60",,,,"101","2024-01-30","17:00:00","60","18:00:00","101","2024-01-30","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"271","110","2","0","レ","102","60",,,,"101","2024-02-06","17:00:00","60","18:00:00","101","2024-02-06","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"272","110","2","0","レ","102","60",,,,"101","2024-02-13","17:00:00","60","18:00:00","101","2024-02-13","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"273","110","2","0","レ","102","60",,,,"101","2024-02-20","17:00:00","60","18:00:00","101","2024-02-20","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"274","110","2","0","レ","102","60",,,,"101","2024-02-27","17:00:00","60","18:00:00","101","2024-02-27","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"275","110","2","0","レ","102","60",,,,"101","2024-03-05","17:00:00","60","18:00:00","101","2024-03-05","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"276","110","2","0","レ","102","60",,,,"101","2024-03-12","17:00:00","60","18:00:00","101","2024-03-12","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"277","110","2","0","レ","102","60",,,,"101","2024-03-19","17:00:00","60","18:00:00","101","2024-03-19","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"278","110","2","0","レ","102","60",,,,"101","2024-03-26","17:00:00","60","18:00:00","101","2024-03-26","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"301","110","3","0","レ","102","60",,,,"101","2022-10-05","16:00:00","60","17:00:00","101","2022-10-05","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"302","110","3","0","レ","102","60",,,,"101","2022-10-12","16:00:00","60","17:00:00","101","2022-10-12","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"303","110","3","0","レ","102","60",,,,"101","2022-10-19","16:00:00","60","17:00:00","101","2022-10-19","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"304","110","3","0","レ","102","60",,,,"101","2022-10-26","16:00:00","60","17:00:00","101","2022-10-26","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"305","110","3","0","レ","102","60",,,,"101","2022-11-02","16:00:00","60","17:00:00","101","2022-11-02","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"306","110","3","0","レ","102","60",,,,"101","2022-11-09","16:00:00","60","17:00:00","101","2022-11-09","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"307","110","3","0","レ","102","60",,,,"101","2022-11-16","16:00:00","60","17:00:00","101","2022-11-16","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"308","110","3","0","レ","102","60",,,,"101","2022-11-23","16:00:00","60","17:00:00","101","2022-11-23","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"309","110","3","0","レ","102","60",,,,"101","2022-11-30","16:00:00","60","17:00:00","101","2022-11-30","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"310","110","3","0","レ","102","60",,,,"101","2022-12-07","16:00:00","60","17:00:00","101","2022-12-07","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"311","110","3","0","レ","102","60",,,,"101","2022-12-14","16:00:00","60","17:00:00","101","2022-12-14","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"312","110","3","0","レ","102","60",,,,"101","2022-12-21","16:00:00","60","17:00:00","101","2022-12-21","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"313","110","3","0","レ","102","60",,,,"101","2022-12-28","16:00:00","60","17:00:00","101","2022-12-28","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"314","110","3","0","レ","102","60",,,,"101","2023-01-04","16:00:00","60","17:00:00","101","2023-01-04","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"315","110","3","0","レ","102","60",,,,"101","2023-01-11","16:00:00","60","17:00:00","101","2023-01-11","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"316","110","3","0","レ","102","60",,,,"101","2023-01-18","16:00:00","60","17:00:00","101","2023-01-18","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"317","110","3","0","レ","102","60",,,,"101","2023-01-25","16:00:00","60","17:00:00","101","2023-01-25","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"318","110","3","0","レ","102","60",,,,"101","2023-02-01","16:00:00","60","17:00:00","101","2023-02-01","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"319","110","3","0","レ","102","60",,,,"101","2023-02-08","16:00:00","60","17:00:00","101","2023-02-08","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"320","110","3","0","レ","102","60",,,,"101","2023-02-15","16:00:00","60","17:00:00","101","2023-02-15","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"321","110","3","0","レ","102","60",,,,"101","2023-02-22","16:00:00","60","17:00:00","101","2023-02-22","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"322","110","3","0","レ","102","60",,,,"101","2023-03-01","16:00:00","60","17:00:00","101","2023-03-01","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"323","110","3","0","レ","102","60",,,,"101","2023-03-08","16:00:00","60","17:00:00","101","2023-03-08","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"324","110","3","0","レ","102","60",,,,"101","2023-03-15","16:00:00","60","17:00:00","101","2023-03-15","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"325","110","3","0","レ","102","60",,,,"101","2023-03-22","16:00:00","60","17:00:00","101","2023-03-22","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"326","110","3","0","レ","102","60",,,,"101","2023-03-29","16:00:00","60","17:00:00","101","2023-03-29","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"327","110","3","0","レ","102","60",,,,"101","2023-04-05","16:00:00","60","17:00:00","101","2023-04-05","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"328","110","3","0","レ","102","60",,,,"101","2023-04-12","16:00:00","60","17:00:00","101","2023-04-12","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"329","110","3","0","レ","102","60",,,,"101","2023-04-19","16:00:00","60","17:00:00","101","2023-04-19","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"330","110","3","0","レ","102","60",,,,"101","2023-04-26","16:00:00","60","17:00:00","101","2023-04-26","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"331","110","3","0","レ","102","60",,,,"101","2023-05-03","16:00:00","60","17:00:00","101","2023-05-03","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"332","110","3","0","レ","102","60",,,,"101","2023-05-10","16:00:00","60","17:00:00","101","2023-05-10","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"333","110","3","0","レ","102","60",,,,"101","2023-05-17","16:00:00","60","17:00:00","101","2023-05-17","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"334","110","3","0","レ","102","60",,,,"101","2023-05-24","16:00:00","60","17:00:00","101","2023-05-24","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"335","110","3","0","レ","102","60",,,,"101","2023-05-31","16:00:00","60","17:00:00","101","2023-05-31","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"336","110","3","0","レ","102","60",,,,"101","2023-06-07","16:00:00","60","17:00:00","101","2023-06-07","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"337","110","3","0","レ","102","60",,,,"101","2023-06-14","16:00:00","60","17:00:00","101","2023-06-14","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"338","110","3","0","レ","102","60",,,,"101","2023-06-21","16:00:00","60","17:00:00","101","2023-06-21","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"339","110","3","0","レ","102","60",,,,"101","2023-06-28","16:00:00","60","17:00:00","101","2023-06-28","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"340","110","3","0","レ","102","60",,,,"101","2023-07-05","16:00:00","60","17:00:00","101","2023-07-05","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"341","110","3","0","レ","102","60",,,,"101","2023-07-12","16:00:00","60","17:00:00","101","2023-07-12","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"342","110","3","0","レ","102","60",,,,"101","2023-07-19","16:00:00","60","17:00:00","101","2023-07-19","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"343","110","3","0","レ","102","60",,,,"101","2023-07-26","16:00:00","60","17:00:00","101","2023-07-26","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"344","110","3","0","レ","102","60",,,,"101","2023-08-02","16:00:00","60","17:00:00","101","2023-08-02","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"345","110","3","0","レ","102","60",,,,"101","2023-08-09","16:00:00","60","17:00:00","101","2023-08-09","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"346","110","3","0","レ","102","60",,,,"101","2023-08-16","16:00:00","60","17:00:00","101","2023-08-16","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"347","110","3","0","レ","102","60",,,,"101","2023-08-23","16:00:00","60","17:00:00","101","2023-08-23","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"348","110","3","0","レ","102","60",,,,"101","2023-08-30","16:00:00","60","17:00:00","101","2023-08-30","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"349","110","3","0","レ","102","60",,,,"101","2023-09-06","16:00:00","60","17:00:00","101","2023-09-06","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"350","110","3","0","レ","102","60",,,,"101","2023-09-13","16:00:00","60","17:00:00","101","2023-09-13","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"351","110","3","0","レ","102","60",,,,"101","2023-09-20","16:00:00","60","17:00:00","101","2023-09-20","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"352","110","3","0","レ","102","60",,,,"101","2023-09-27","16:00:00","60","17:00:00","101","2023-09-27","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"353","110","3","0","レ","102","60",,,,"101","2023-10-04","16:00:00","60","17:00:00","101","2023-10-04","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"354","110","3","0","レ","102","60",,,,"101","2023-10-11","16:00:00","60","17:00:00","101","2023-10-11","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"355","110","3","0","レ","102","60",,,,"101","2023-10-18","16:00:00","60","17:00:00","101","2023-10-18","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"356","110","3","0","レ","102","60",,,,"101","2023-10-25","16:00:00","60","17:00:00","101","2023-10-25","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"357","110","3","0","レ","102","60",,,,"101","2023-11-01","16:00:00","60","17:00:00","101","2023-11-01","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"358","110","3","0","レ","102","60",,,,"101","2023-11-08","16:00:00","60","17:00:00","101","2023-11-08","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"359","110","3","0","レ","102","60",,,,"101","2023-11-15","16:00:00","60","17:00:00","101","2023-11-15","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"360","110","3","0","レ","102","60",,,,"101","2023-11-22","16:00:00","60","17:00:00","101","2023-11-22","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"361","110","3","0","レ","102","60",,,,"101","2023-11-29","16:00:00","60","17:00:00","101","2023-11-29","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"362","110","3","0","レ","102","60",,,,"101","2023-12-06","16:00:00","60","17:00:00","101","2023-12-06","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"363","110","3","0","レ","102","60",,,,"101","2023-12-13","16:00:00","60","17:00:00","101","2023-12-13","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
"364","110","3","0","レ","102","60",,,,"101","2023-12-20","16:00:00","60","17:00:00","101","2023-12-20","16:00:00","60","17:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:10","2023-01-15 17:07:10",
